ID;Date;Nom;Prénom;Type;Montant FC;Description;Annulé
1056;2025-01-03;Mukendi11;Jean117;solidarite;94961.0;;Non
447;2025-01-03;Mukendi12;Jean127;solidarite;41441.0;;Non
86;2025-01-02;Mukendi57;Jean57;ordinaire;27100.0;;Non
247;2025-01-02;Mukendi10;Jean104;ordinaire;16292.0;;Non
459;2025-01-02;Mukendi13;Jean130;urgence;53610.0;;Non
151;2025-01-02;Mukendi13;Jean136;solidarite;17591.0;;Non
926;2025-01-01;Mukendi45;Jean45;urgence;42079.0;;Non
304;2025-01-01;Mukendi56;Jean56;urgence;52807.0;;Non
579;2025-01-01;Mukendi12;Jean123;solidarite;87413.0;;Non
580;2025-01-01;Mukendi13;Jean136;solidarite;73305.0;;Non
